2020-05-04,New York,36,324357,24788,86,0,41,635,1,568,3
2020-05-05,New York,36,326659,25028,77,0,36,563,3,734,8
2020-05-06,New York,36,329405,25956,116,0,29,379,5,895,10
2020-05-07,New York,36,332931,26206,112,1,31,519,2,791,3
2020-05-08,New York,36,335804,26358,125,0,35,351,1,770,3
2020-05-09,New York,36,338519,26584,104,1,22,185,4,966,11
2020-05-10,New York,36,340657,26798,120,0,25,302,2,1002,9
2020-05-11,New York,36,342267,27003,104,0,42,237,5,784,9
2020-05-12,New York,36,343705,27282,113,2,33,316,4,1036,9
2020-05-13,New York,36,345828,27448,173,2,36,520,6,908,9
2020-05-14,New York,36,348192,27617,151,3,48,531,16,956,4
2020-05-15,New York,36,350951,27755,148,1,59,387,13,1107,13
2020-05-16,New York,36,353136,27953,212,3,44,331,12,1204,6
2020-05-17,New York,36,355037,28168,140,0,59,341,14,984,3
2020-05-18,New York,36,356278,28302,195,1,53,413,10,946,6
2020-05-19,New York,36,357757,28437,241,0,70,437,8,1040,7
2020-05-20,New York,36,359235,28540,174,0,25,263,15,952,9
2020-05-21,New York,36,361313,28663,181,2,44,289,10,1647,37
2020-05-22,New York,36,362991,28802,234,1,42,414,7,1930,17
2020-05-23,New York,36,364745,28900,278,5,46,523,9,1735,16
2020-05-24,New York,36,366346,29046,251,7,29,343,4,2154,7
2020-05-25,New York,36,367625,29138,239,2,36,383,4,2505,19
2020-05-26,New York,36,368669,29241,278,0,36,294,18,2182,17
2020-05-27,New York,36,369801,29339,376,5,52,334,4,2251,22
2020-05-28,New York,36,371559,29438,344,5,50,248,5,2120,11
2020-05-29,New York,36,373108,29535,284,2,29,187,12,1938,14
2020-05-30,New York,36,374471,29612,268,1,29,119,14,958,22
2020-05-31,New York,36,375575,29699,144,0,18,85,4,688,7
2020-06-01,New York,36,376520,29766,85,1,14,60,8,598,5
2020-06-02,New York,36,377881,29847,131,1,20,55,9,556,3
2020-06-03,New York,36,378924,29918,95,1,14,45,15,473,0
2020-06-04,New York,36,379977,30011,77,1,6,52,10,491,1
2020-06-05,New York,36,381019,30066,97,1,13,82,1,535,2
2020-06-06,New York,36,382102,30123,134,3,12,92,10,566,1
2020-06-07,New York,36,382879,30183,133,1,20,93,5,658,0
2020-06-08,New York,36,383591,30239,127,0,16,50,5,604,4
2020-06-09,New York,36,384281,30309,121,0,23,37,4,682,3
2020-06-10,New York,36,384945,30376,173,1,13,51,7,713,0
2020-06-11,New York,36,385669,30431,146,2,19,50,13,709,8
2020-06-12,New York,36,386490,30511,127,1,15,72,6,919,16
2020-06-13,New York,36,387402,30565,141,6,14,68,6,1298,23
2020-06-14,New York,36,388096,30605,103,8,22,34,3,1348,69
2020-06-15,New York,36,388719,30645,109,1,14,28,2,1586,81
2020-06-16,New York,36,389349,30683,187,2,14,36,4,2088,65
2020-06-17,New York,36,389910,30722,144,4,13,15,10,2063,108
2020-06-18,New York,36,390536,30767,210,5,11,19,4,3391,164
2020-06-19,New York,36,391330,30816,358,6,32,29,4,3244,192
2020-06-20,New York,36,392037,30839,381,12,39,10,6,3705,313
2020-06-21,New York,36,392702,30884,308,21,39,8,3,3310,149
2020-06-22,New York,36,393257,30934,205,9,11,12,3,1677,88
2020-06-23,New York,36,393855,30970,256,12,17,6,3,2530,209
2020-06-24,New York,36,394430,31001,270,9,33,14,8,2603,588
2020-06-25,New York,36,395168,31029,434,13,82,5,9,3277,5181
2020-06-26,New York,36,395972,31075,510,11,75,16,5,4408,6125
2020-06-27,New York,36,396669,31105,775,19,105,14,10,7035,4904
2020-06-28,New York,36,397293,31137,590,28,81,13,4,7221,3717
2020-06-29,New York,36,397684,31143,377,37,58,12,5,6009,2496
2020-06-30,New York,36,398142,31776,579,48,86,14,12,6734,2352
2020-07-01,New York,36,398770,31791,701,196,88,11,11,6867,2276
2020-07-02,New York,36,399642,31814,614,78,68,31,19,6792,3821
2020-07-03,New York,36,400561,31836,704,114,127,75,9,6341,7188
2020-07-04,New York,36,401286,31860,678,85,92,57,9,6701,6605
2020-07-05,New York,36,401822,31895,520,155,36,33,4,5288,4571
2020-07-06,New York,36,402338,31911,411,85,18,21,2,4742,2470
2020-07-07,New York,36,402928,31934,527,50,33,27,10,6369,3196
2020-07-08,New York,36,403619,31945,702,33,41,26,33,6040,3648
2020-07-09,New York,36,404207,31979,888,27,76,38,239,6458,2795
2020-07-10,New York,36,404997,32004,774,27,90,23,247,5774,3551
2020-07-11,New York,36,405724,32019,796,32,124,41,185,7609,3233
2020-07-12,New York,36,406403,32029,732,17,79,13,103,6210,3078
2020-07-13,New York,36,406962,32075,619,20,47,19,106,6451,2508
