2020-03-15 Guam 66 3 0
2020-03-16 Guam 66 3 0
2020-03-17 Guam 66 3 0
2020-03-18 Guam 66 8 0
2020-03-19 Guam 66 12 0
2020-03-20 Guam 66 14 0
2020-03-21 Guam 66 15 0
2020-03-22 Guam 66 27 1
2020-03-23 Guam 66 29 1
2020-03-24 Guam 66 32 1
2020-03-25 Guam 66 32 1
2020-03-26 Guam 66 49 1
2020-03-27 Guam 66 53 1
2020-03-28 Guam 66 57 1
2020-03-29 Guam 66 58 1
2020-03-30 Guam 66 60 1
2020-03-31 Guam 66 139 2
2020-04-01 Guam 66 147 3
2020-04-02 Guam 66 152 3
2020-04-03 Guam 66 154 4
2020-04-04 Guam 66 223 4
2020-04-05 Guam 66 265 4
2020-04-06 Guam 66 266 4
2020-04-07 Guam 66 274 4
2020-04-08 Guam 66 409 4
2020-04-09 Guam 66 542 4
2020-04-10 Guam 66 577 4
2020-04-11 Guam 66 681 5
2020-04-12 Guam 66 716 5
2020-04-13 Guam 66 719 6
2020-04-14 Guam 66 721 6
2020-04-15 Guam 66 750 6
2020-04-16 Guam 66 790 6
2020-04-17 Guam 66 796 6
2020-04-18 Guam 66 805 6
2020-04-19 Guam 66 808 6
2020-04-20 Guam 66 811 6
2020-04-21 Guam 66 852 6
2020-04-22 Guam 66 911 6
2020-04-23 Guam 66 979 6
2020-04-24 Guam 66 997 6
2020-04-25 Guam 66 997 6
2020-04-26 Guam 66 997 6
2020-04-27 Guam 66 1113 6
2020-04-28 Guam 66 1114 6
2020-04-29 Guam 66 1114 6
2020-04-30 Guam 66 1115 6
2020-05-01 Guam 66 1115 6
2020-05-02 Guam 66 1117 6
2020-05-03 Guam 66 1118 6
2020-05-04 Guam 66 1118 6
2020-05-05 Guam 66 1118 6
2020-05-06 Guam 66 1118 6
2020-05-07 Guam 66 1118 6
2020-05-08 Guam 66 1120 6
2020-05-09 Guam 66 1120 6
2020-05-10 Guam 66 1120 6
2020-05-11 Guam 66 1120 6
2020-05-12 Guam 66 1121 6
2020-05-13 Guam 66 1121 6
2020-05-14 Guam 66 1121 6
2020-05-15 Guam 66 1123 6
2020-05-16 Guam 66 1123 6
2020-05-17 Guam 66 1123 6
2020-05-18 Guam 66 1123 6
2020-05-19 Guam 66 1123 6
2020-05-20 Guam 66 1134 6
2020-05-21 Guam 66 1134 6
2020-05-22 Guam 66 1134 6
2020-05-23 Guam 66 1134 6
2020-05-24 Guam 66 1135 6
2020-05-25 Guam 66 1135 6
2020-05-26 Guam 66 1139 6
2020-05-27 Guam 66 1140 6
2020-05-28 Guam 66 1141 6
2020-05-29 Guam 66 1141 6
2020-05-30 Guam 66 1141 6
2020-05-31 Guam 66 1144 6
2020-06-01 Guam 66 1144 6
2020-06-02 Guam 66 1146 6
2020-06-03 Guam 66 1146 6
2020-06-04 Guam 66 1148 6
2020-06-05 Guam 66 1148 6
2020-06-06 Guam 66 1148 6
2020-06-07 Guam 66 1148 6
2020-06-08 Guam 66 1149 6
2020-06-09 Guam 66 1149 6
2020-06-10 Guam 66 1149 6
2020-06-11 Guam 66 1152 6
2020-06-12 Guam 66 1153 6
2020-06-13 Guam 66 1154 6
2020-06-14 Guam 66 1154 6
2020-06-15 Guam 66 1155 6
2020-06-16 Guam 66 1155 6
2020-06-17 Guam 66 1157 6
2020-06-18 Guam 66 1162 6
2020-06-19 Guam 66 1169 6
2020-06-20 Guam 66 1191 6
2020-06-21 Guam 66 1191 6
2020-06-22 Guam 66 1191 6
2020-06-23 Guam 66 1194 6
2020-06-24 Guam 66 1200 6
2020-06-25 Guam 66 1214 6
2020-06-26 Guam 66 1217 6
2020-06-27 Guam 66 1217 6
2020-06-28 Guam 66 1217 6
2020-06-29 Guam 66 1224 6
2020-06-30 Guam 66 1228 6
2020-07-01 Guam 66 1240 6
2020-07-02 Guam 66 1249 6
2020-07-03 Guam 66 1255 6
2020-07-04 Guam 66 1257 6
2020-07-05 Guam 66 1257 6
2020-07-06 Guam 66 1270 6
2020-07-07 Guam 66 1272 6
2020-07-08 Guam 66 1276 6
2020-07-09 Guam 66 1278 6
2020-07-10 Guam 66 1279 6
2020-07-11 Guam 66 1281 6
2020-07-12 Guam 66 1281 6
2020-07-13 Guam 66 1281 6
