2020-03-13,Alabama,01,6,0
2020-03-14,Alabama,01,12,0
2020-03-15,Alabama,01,23,0
2020-03-16,Alabama,01,29,0
2020-03-17,Alabama,01,39,0
2020-03-18,Alabama,01,51,0
2020-03-19,Alabama,01,78,0
2020-03-20,Alabama,01,106,0
2020-03-21,Alabama,01,131,0
2020-03-22,Alabama,01,157,0
2020-03-23,Alabama,01,196,0
2020-03-24,Alabama,01,242,0
2020-03-25,Alabama,01,386,1
2020-03-26,Alabama,01,538,3
2020-03-27,Alabama,01,639,4
2020-03-28,Alabama,01,720,4
2020-03-29,Alabama,01,830,5
2020-03-30,Alabama,01,947,11
2020-03-31,Alabama,01,999,14
2020-04-01,Alabama,01,1108,28
2020-04-02,Alabama,01,1270,32
2020-04-03,Alabama,01,1535,38
2020-04-04,Alabama,01,1632,44
2020-04-05,Alabama,01,1840,45
2020-04-06,Alabama,01,2005,53
2020-04-07,Alabama,01,2197,64
2020-04-08,Alabama,01,2498,67
2020-04-09,Alabama,01,2838,78
2020-04-10,Alabama,01,3008,80
2020-04-11,Alabama,01,3262,93
2020-04-12,Alabama,01,3583,93
2020-04-13,Alabama,01,3805,104
2020-04-14,Alabama,01,3953,114
2020-04-15,Alabama,01,4241,123
2020-04-16,Alabama,01,4404,137
2020-04-17,Alabama,01,4572,151
2020-04-18,Alabama,01,4723,147
2020-04-19,Alabama,01,4903,160
2020-04-20,Alabama,01,5078,164
2020-04-21,Alabama,01,5327,186
2020-04-22,Alabama,01,5610,201
2020-04-23,Alabama,01,5832,197
2020-04-24,Alabama,01,6026,209
2020-04-25,Alabama,01,6213,213
2020-04-26,Alabama,01,6421,219
2020-04-27,Alabama,01,6539,228
2020-04-28,Alabama,01,6750,242
2020-04-29,Alabama,01,6925,262
2020-04-30,Alabama,01,7068,272
2020-05-01,Alabama,01,7294,289
2020-05-02,Alabama,01,7611,288
2020-05-03,Alabama,01,7888,290
2020-05-04,Alabama,01,8112,298
2020-05-05,Alabama,01,8437,315
2020-05-06,Alabama,01,8691,343
2020-05-07,Alabama,01,9046,369
2020-05-08,Alabama,01,9385,383
2020-05-09,Alabama,01,9668,390
2020-05-10,Alabama,01,9889,393
2020-05-11,Alabama,01,10164,403
2020-05-12,Alabama,01,10464,435
2020-05-13,Alabama,01,10700,450
2020-05-14,Alabama,01,11101,473
2020-05-15,Alabama,01,11373,483
2020-05-16,Alabama,01,11674,485
2020-05-17,Alabama,01,11771,488
2020-05-18,Alabama,01,12086,489
2020-05-19,Alabama,01,12376,504
2020-05-20,Alabama,01,13052,522
2020-05-21,Alabama,01,13414,529
2020-05-22,Alabama,01,13670,541
2020-05-23,Alabama,01,14149,549
2020-05-24,Alabama,01,14478,551
2020-05-25,Alabama,01,14986,566
2020-05-26,Alabama,01,15650,580
2020-05-27,Alabama,01,16032,583
2020-05-28,Alabama,01,16530,591
2020-05-29,Alabama,01,17031,610
2020-05-30,Alabama,01,17359,618
2020-05-31,Alabama,01,17952,630
2020-06-01,Alabama,01,18534,646
2020-06-02,Alabama,01,18771,653
2020-06-03,Alabama,01,18851,653
2020-06-04,Alabama,01,19072,653
2020-06-05,Alabama,01,19387,676
2020-06-06,Alabama,01,20043,689
2020-06-07,Alabama,01,20500,692
2020-06-08,Alabama,01,20925,718
2020-06-09,Alabama,01,21422,729
2020-06-10,Alabama,01,21989,744
2020-06-11,Alabama,01,22845,755
2020-06-12,Alabama,01,23710,769
2020-06-13,Alabama,01,24601,773
2020-06-14,Alabama,01,25615,773
2020-06-15,Alabama,01,26272,774
2020-06-16,Alabama,01,26912,785
2020-06-17,Alabama,01,27312,790
2020-06-18,Alabama,01,28206,810
2020-06-19,Alabama,01,29002,822
2020-06-20,Alabama,01,29549,838
2020-06-21,Alabama,01,30021,839
2020-06-22,Alabama,01,30454,841
2020-06-23,Alabama,01,31097,864
2020-06-24,Alabama,01,32064,891
2020-06-25,Alabama,01,33206,896
2020-06-26,Alabama,01,34183,907
2020-06-27,Alabama,01,35083,919
2020-06-28,Alabama,01,35441,919
2020-06-29,Alabama,01,37175,929
2020-06-30,Alabama,01,38045,950
2020-07-01,Alabama,01,38962,972
2020-07-02,Alabama,01,40111,985
2020-07-03,Alabama,01,41865,1006
2020-07-04,Alabama,01,42862,1007
2020-07-05,Alabama,01,43953,1007
2020-07-06,Alabama,01,44878,1007
2020-07-07,Alabama,01,45785,1033
2020-07-08,Alabama,01,46962,1058
2020-07-09,Alabama,01,49174,1068
2020-07-10,Alabama,01,50508,1104
2020-07-11,Alabama,01,51947,1114
2020-07-12,Alabama,01,53587,1121
2020-07-13,Alabama,01,55545,1124
